Id,Firstname,Surname,Born,Born country,Gender,Year,Category,Motivation
809,Muhammad,Yunus,1940-06-28,British India (now Bangladesh),male,2006,Peace,"""for their efforts to create economic and social development from below"""
808,Orhan,Pamuk,1952-06-07,Turkey,male,2006,Literature,"""who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures"""
807,Edmund S.,Phelps,1933-07-26,USA,male,2006,Economics,"""for his analysis of intertemporal tradeoffs in macroeconomic policy"""
806,Roger D.,Kornberg,1947-04-24,USA,male,2006,Chemistry,"""for his studies of the molecular basis of eukaryotic transcription"""
805,George F.,Smoot,1945-02-20,USA,male,2006,Physics,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation"""
804,John C.,Mather,1946-08-07,USA,male,2006,Physics,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation"""
803,Craig C.,Mello,1960-10-18,USA,male,2006,Medicine,"""for their discovery of RNA interference - gene silencing by double-stranded RNA"""
802,Andrew Z.,Fire,1959-04-27,USA,male,2006,Medicine,"""for their discovery of RNA interference - gene silencing by double-stranded RNA"""
801,Harold,Pinter,1930-10-10,United Kingdom,male,2005,Literature,"""who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms"""
800,Thomas C.,Schelling,1921-04-14,USA,male,2005,Economics,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis"""
799,Robert J.,Aumann,1930-06-08,Germany,male,2005,Economics,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis"""
798,Mohamed,ElBaradei,1942-06-17,Egypt,male,2005,Peace,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way"""
797,International Atomic Energy Agency,,,,org,2005,Peace,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way"""
796,Richard R.,Schrock,1945-01-04,USA,male,2005,Chemistry,"""for the development of the metathesis method in organic synthesis"""
795,Robert H.,Grubbs,1942-02-27,USA,male,2005,Chemistry,"""for the development of the metathesis method in organic synthesis"""
794,Yves,Chauvin,1930-10-10,Belgium,male,2005,Chemistry,"""for the development of the metathesis method in organic synthesis"""
793,Theodor W.,Hänsch,1941-10-30,Germany,male,2005,Physics,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique"""
792,John L.,Hall,1934-08-21,USA,male,2005,Physics,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique"""
791,Roy J.,Glauber,1925-09-01,USA,male,2005,Physics,"""for his contribution to the quantum theory of optical coherence"""
790,J. Robin,Warren,1937-06-11,Australia,male,2005,Medicine,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease"""
789,Barry J.,Marshall,1951-09-30,Australia,male,2005,Medicine,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease"""
787,Edward C.,Prescott,1940-12-26,USA,male,2004,Economics,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles"""
786,Finn E.,Kydland,1943-12-01,Norway,male,2004,Economics,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles"""
783,Wangari,Maathai,1940-04-01,Kenya,female,2004,Peace,"""for her contribution to sustainable development democracy and peace"""
782,Elfriede,Jelinek,1946-10-20,Austria,female,2004,Literature,"""for her musical flow of voices and counter-voices in novels and plays that with extraordinary linguistic zeal reveal the absurdity of society's clich&eacute;s and their subjugating power"""
781,Irwin,Rose,1926-07-16,USA,male,2004,Chemistry,"""for the discovery of ubiquitin-mediated protein degradation"""
780,Avram,Hershko,1937-12-31,Hungary,male,2004,Chemistry,"""for the discovery of ubiquitin-mediated protein degradation"""
779,Aaron,Ciechanover,1947-10-01,British Protectorate of Palestine (now Israel),male,2004,Chemistry,"""for the discovery of ubiquitin-mediated protein degradation"""
778,Frank,Wilczek,1951-05-15,USA,male,2004,Physics,"""for the discovery of asymptotic freedom in the theory of the strong interaction"""
777,H. David,Politzer,1949-08-31,USA,male,2004,Physics,"""for the discovery of asymptotic freedom in the theory of the strong interaction"""
776,David J.,Gross,1941-02-19,USA,male,2004,Physics,"""for the discovery of asymptotic freedom in the theory of the strong interaction"""
775,Linda B.,Buck,1947-01-29,USA,female,2004,Medicine,"""for their discoveries of odorant receptors and the organization of the olfactory system"""
774,Richard,Axel,1946-07-02,USA,male,2004,Medicine,"""for their discoveries of odorant receptors and the organization of the olfactory system"""
773,Shirin,Ebadi,1947-06-21,Iran,female,2003,Peace,"""for her efforts for democracy and human rights. She has focused especially on the struggle for the rights of women and children"""
772,Clive W.J.,Granger,1934-09-04,United Kingdom,male,2003,Economics,"""for methods of analyzing economic time series with common trends (cointegration)"""
771,Robert F.,Engle III,1942-11-10,USA,male,2003,Economics,"""for methods of analyzing economic time series with time-varying volatility (ARCH)"""
770,Roderick,MacKinnon,1956-02-19,USA,male,2003,Chemistry,"""for structural and mechanistic studies of ion channels"""
769,Peter,Agre,1949-01-30,USA,male,2003,Chemistry,"""for the discovery of water channels"""
768,Anthony J.,Leggett,1938-03-26,United Kingdom,male,2003,Physics,"""for pioneering contributions to the theory of superconductors and superfluids"""
767,Vitaly L.,Ginzburg,1916-10-04,Russia,male,2003,Physics,"""for pioneering contributions to the theory of superconductors and superfluids"""
766,Alexei,Abrikosov,1928-06-25,USSR (now Russia),male,2003,Physics,"""for pioneering contributions to the theory of superconductors and superfluids"""
765,Sir Peter,Mansfield,1933-10-09,United Kingdom,male,2003,Medicine,"""for their discoveries concerning magnetic resonance imaging"""
764,Paul C.,Lauterbur,1929-05-06,USA,male,2003,Medicine,"""for their discoveries concerning magnetic resonance imaging"""
763,J. M.,Coetzee,1940-02-09,South Africa,male,2003,Literature,"""who in innumerable guises portrays the surprising involvement of the outsider"""
762,Jimmy,Carter,1924-10-01,USA,male,2002,Peace,"""for his decades of untiring effort to find peaceful solutions to international conflicts to advance democracy and human rights and to promote economic and social development"""
761,Imre,Kertész,1929-11-09,Hungary,male,2002,Literature,"""for writing that upholds the fragile experience of the individual against the barbaric arbitrariness of history"""
760,Vernon L.,Smith,1927-01-01,USA,male,2002,Economics,"""for having established laboratory experiments as a tool in empirical economic analysis especially in the study of alternative market mechanisms"""
759,Daniel,Kahneman,1934-03-05,British Mandate of Palestine (now Israel),male,2002,Economics,"""for having integrated insights from psychological research into economic science especially concerning human judgment and decision-making under uncertainty"""
758,Kurt,Wüthrich,1938-10-04,Switzerland,male,2002,Chemistry,"""for his development of nuclear magnetic resonance spectroscopy for determining the three-dimensional structure of biological macromolecules in solution"""
757,Koichi,Tanaka,1959-08-03,Japan,male,2002,Chemistry,"""for their development of soft desorption ionisation methods for mass spectrometric analyses of biological macromolecules"""
756,John B.,Fenn,1917-06-15,USA,male,2002,Chemistry,"""for their development of soft desorption ionisation methods for mass spectrometric analyses of biological macromolecules"""
755,Riccardo,Giacconi,1931-10-06,Italy,male,2002,Physics,"""for pioneering contributions to astrophysics which have led to the discovery of cosmic X-ray sources"""
754,Masatoshi,Koshiba,1926-09-19,Japan,male,2002,Physics,"""for pioneering contributions to astrophysics in particular for the detection of cosmic neutrinos"""
753,Raymond,Davis Jr.,1914-10-14,USA,male,2002,Physics,"""for pioneering contributions to astrophysics in particular for the detection of cosmic neutrinos"""
752,John E.,Sulston,1942-03-27,United Kingdom,male,2002,Medicine,"""for their discoveries concerning genetic regulation of organ development and programmed cell death"""
751,H. Robert,Horvitz,1947-05-08,USA,male,2002,Medicine,"""for their discoveries concerning genetic regulation of organ development and programmed cell death"""
750,Sydney,Brenner,1927-01-13,South Africa,male,2002,Medicine,"""for their discoveries concerning genetic regulation of organ development and programmed cell death"""
749,Kofi,Annan,1938-04-08,Gold Coast (now Ghana),male,2001,Peace,"""for their work for a better organized and more peaceful world"""
748,United Nations,,,,org,2001,Peace,"""for their work for a better organized and more peaceful world"""
747,V. S.,Naipaul,1932-08-17,Trinidad and Tobago,male,2001,Literature,"""for having united perceptive narrative and incorruptible scrutiny in works that compel us to see the presence of suppressed histories"""
746,Joseph E.,Stiglitz,1943-02-09,USA,male,2001,Economics,"""for their analyses of markets with asymmetric information"""
745,A. Michael,Spence,,USA,male,2001,Economics,"""for their analyses of markets with asymmetric information"""
744,George A.,Akerlof,1940-06-17,USA,male,2001,Economics,"""for their analyses of markets with asymmetric information"""
743,Barry,Sharpless,1941-04-28,USA,male,2001,Chemistry,"""for his work on chirally catalysed oxidation reactions"""
743,Barry,Sharpless,1941-04-28,USA,male,2022,Chemistry,"""for the development of click chemistry and bioorthogonal chemistry"""
742,Ryoji,Noyori,1938-09-03,Japan,male,2001,Chemistry,"""for their work on chirally catalysed hydrogenation reactions"""
741,William,Knowles,1917-06-01,USA,male,2001,Chemistry,"""for their work on chirally catalysed hydrogenation reactions"""
740,Carl,Wieman,1951-03-26,USA,male,2001,Physics,"""for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms and for early fundamental studies of the properties of the condensates"""
739,Wolfgang,Ketterle,1957-10-21,West Germany (now Germany),male,2001,Physics,"""for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms and for early fundamental studies of the properties of the condensates"""
738,Eric,Cornell,1961-12-19,USA,male,2001,Physics,"""for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms and for early fundamental studies of the properties of the condensates"""
737,Sir Paul,Nurse,1949-01-25,United Kingdom,male,2001,Medicine,"""for their discoveries of key regulators of the cell cycle"""
736,Tim,Hunt,1943-02-19,United Kingdom,male,2001,Medicine,"""for their discoveries of key regulators of the cell cycle"""
735,Leland,Hartwell,1939-10-30,USA,male,2001,Medicine,"""for their discoveries of key regulators of the cell cycle"""
734,Xingjian,Gao,1940-01-04,China,male,2000,Literature,"""for an œuvre of universal validity bitter insights and linguistic ingenuity which has opened new paths for the Chinese novel and drama"""
733,Daniel L.,McFadden,1937-07-29,USA,male,2000,Economics,"""for his development of theory and methods for analyzing discrete choice"""
732,James J.,Heckman,1944-04-19,USA,male,2000,Economics,"""for his development of theory and methods for analyzing selective samples"""
731,Hideki,Shirakawa,1936-08-20,Japan,male,2000,Chemistry,"""for the discovery and development of conductive polymers"""
730,Alan,MacDiarmid,1927-04-14,New Zealand,male,2000,Chemistry,"""for the discovery and development of conductive polymers"""
729,Alan,Heeger,1936-01-22,USA,male,2000,Chemistry,"""for the discovery and development of conductive polymers"""
728,Jack,Kilby,1923-11-08,USA,male,2000,Physics,"""for his part in the invention of the integrated circuit"""
727,Herbert,Kroemer,1928-08-25,Germany,male,2000,Physics,"""for developing semiconductor heterostructures used in high-speed- and opto-electronics"""
726,Zhores,Alferov,1930-03-15,USSR (now Belarus),male,2000,Physics,"""for developing semiconductor heterostructures used in high-speed- and opto-electronics"""
725,Kim,Dae-jung,1924-01-08,Korea (now South Korea),male,2000,Peace,"""for his work for democracy and human rights in South Korea and in East Asia in general and for peace and reconciliation with North Korea in particular"""
724,Eric,Kandel,1929-11-07,Austria,male,2000,Medicine,"""for their discoveries concerning signal transduction in the nervous system"""
723,Paul,Greengard,1925-12-11,USA,male,2000,Medicine,"""for their discoveries concerning signal transduction in the nervous system"""
722,Arvid,Carlsson,1923-01-25,Sweden,male,2000,Medicine,"""for their discoveries concerning signal transduction in the nervous system"""
721,Il´ja M.,Frank,1908-10-23,Russia,male,1958,Physics,"""for the discovery and the interpretation of the Cherenkov effect"""
720,Robert,Mundell,1932-10-24,Canada,male,1999,Economics,"""for his analysis of monetary and fiscal policy under different exchange rate regimes and his analysis of optimum currency areas"""
719,Amartya,Sen,1933-11-03,India,male,1998,Economics,"""for his contributions to welfare economics"""
718,Myron,Scholes,1941-07-01,Canada,male,1997,Economics,"""for a new method to determine the value of derivatives"""
717,Robert C.,Merton,1944-07-31,USA,male,1997,Economics,"""for a new method to determine the value of derivatives"""
716,William,Vickrey,1914-06-21,Canada,male,1996,Economics,"""for their fundamental contributions to the economic theory of incentives under asymmetric information"""
715,James A.,Mirrlees,1936-07-05,Scotland,male,1996,Economics,"""for their fundamental contributions to the economic theory of incentives under asymmetric information"""
714,Robert E.,Lucas Jr.,1937-09-15,USA,male,1995,Economics,"""for having developed and applied the hypothesis of rational expectations and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy"""
713,Reinhard,Selten,1930-10-05,Germany (now Poland),male,1994,Economics,"""for their pioneering analysis of equilibria in the theory of non-cooperative games"""
712,John F.,Nash Jr.,1928-06-13,USA,male,1994,Economics,"""for their pioneering analysis of equilibria in the theory of non-cooperative games"""
711,John C.,Harsanyi,1920-05-29,Hungary,male,1994,Economics,"""for their pioneering analysis of equilibria in the theory of non-cooperative games"""
710,Douglass C.,North,1920-11-05,USA,male,1993,Economics,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change"""
709,Robert W.,Fogel,1927-07-01,USA,male,1993,Economics,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change"""
708,Gary,Becker,1930-12-02,USA,male,1992,Economics,"""for having extended the domain of microeconomic analysis to a wide range of human behaviour and interaction including nonmarket behaviour"""
707,Ronald H.,Coase,1910-12-29,United Kingdom,male,1991,Economics,"""for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy"""
706,William F.,Sharpe,1934-06-16,USA,male,1990,Economics,"""for their pioneering work in the theory of financial economics"""
705,Merton H.,Miller,1923-05-16,USA,male,1990,Economics,"""for their pioneering work in the theory of financial economics"""
704,Harry M.,Markowitz,1927-08-24,USA,male,1990,Economics,"""for their pioneering work in the theory of financial economics"""
703,Trygve,Haavelmo,1911-12-13,Norway,male,1989,Economics,"""for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures"""
702,Maurice,Allais,1911-05-31,France,male,1988,Economics,"""for his pioneering contributions to the theory of markets and efficient utilization of resources"""
701,Robert M.,Solow,1924-08-23,USA,male,1987,Economics,"""for his contributions to the theory of economic growth"""
700,James M.,Buchanan Jr.,1919-10-03,USA,male,1986,Economics,"""for his development of the contractual and constitutional bases for the theory of economic and political decision-making"""
699,Franco,Modigliani,1918-06-18,Italy,male,1985,Economics,"""for his pioneering analyses of saving and of financial markets"""
698,Richard,Stone,1913-08-30,United Kingdom,male,1984,Economics,"""for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis"""
697,Gerard,Debreu,1921-07-04,France,male,1983,Economics,"""for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium"""
696,George J.,Stigler,1911-01-17,USA,male,1982,Economics,"""for his seminal studies of industrial structures functioning of markets and causes and effects of public regulation"""
695,James,Tobin,1918-03-05,USA,male,1981,Economics,"""for his analysis of financial markets and their relations to expenditure decisions employment production and prices"""
694,Lawrence R.,Klein,1920-09-14,USA,male,1980,Economics,"""for the creation of econometric models and the application to the analysis of economic fluctuations and economic policies"""
693,Sir Arthur,Lewis,1915-01-23,British West Indies (now Saint Lucia),male,1979,Economics,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries"""
692,Theodore W.,Schultz,1902-04-30,USA,male,1979,Economics,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries"""
691,Herbert,Simon,1916-06-15,USA,male,1978,Economics,"""for his pioneering research into the decision-making process within economic organizations"""
690,James E.,Meade,1907-06-23,United Kingdom,male,1977,Economics,"""for their pathbreaking contribution to the theory of international trade and international capital movements"""
689,Bertil,Ohlin,1899-04-23,Sweden,male,1977,Economics,"""for their pathbreaking contribution to the theory of international trade and international capital movements"""
688,Milton,Friedman,1912-07-31,USA,male,1976,Economics,"""for his achievements in the fields of consumption analysis monetary history and theory and for his demonstration of the complexity of stabilization policy"""
687,Tjalling C.,Koopmans,1910-08-28,the Netherlands,male,1975,Economics,"""for their contributions to the theory of optimum allocation of resources"""
686,Leonid Vitaliyevich,Kantorovich,1912-01-19,Russian Empire (now Russia),male,1975,Economics,"""for their contributions to the theory of optimum allocation of resources"""
685,Friedrich,von Hayek,1899-05-08,Austria,male,1974,Economics,"""for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic social and institutional phenomena"""
684,Gunnar,Myrdal,1898-12-06,Sweden,male,1974,Economics,"""for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic social and institutional phenomena"""
683,Wassily,Leontief,1906-08-05,Russia,male,1973,Economics,"""for the development of the input-output method and for its application to important economic problems"""
682,Kenneth J.,Arrow,1921-08-23,USA,male,1972,Economics,"""for their pioneering contributions to general economic equilibrium theory and welfare theory"""
681,John R.,Hicks,1904-04-08,United Kingdom,male,1972,Economics,"""for their pioneering contributions to general economic equilibrium theory and welfare theory"""
680,Simon,Kuznets,1901-04-30,Russian Empire (now Belarus),male,1971,Economics,"""for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development"""
679,Paul A.,Samuelson,1915-05-15,USA,male,1970,Economics,"""for the scientific work through which he has developed static and dynamic economic theory and actively contributed to raising the level of analysis in economic science"""
678,Jan,Tinbergen,1903-04-12,the Netherlands,male,1969,Economics,"""for having developed and applied dynamic models for the analysis of economic processes"""
677,Ragnar,Frisch,1895-03-03,Norway,male,1969,Economics,"""for having developed and applied dynamic models for the analysis of economic processes"""
676,Günter,Grass,1927-10-16,Free City of Danzig (now Poland),male,1999,Literature,"""whose frolicsome black fables portray the forgotten face of history"""
675,José,Saramago,1922-11-16,Portugal,male,1998,Literature,"""who with parables sustained by imagination compassion and irony continually enables us once again to apprehend an elusory reality"""
674,Dario,Fo,1926-03-24,Italy,male,1997,Literature,"""who emulates the jesters of the Middle Ages in scourging authority and upholding the dignity of the downtrodden"""
673,Wisława,Szymborska,1923-07-02,Poland,female,1996,Literature,"""for poetry that with ironic precision allows the historical and biological context to come to light in fragments of human reality"""
672,Seamus,Heaney,1939-04-13,Northern Ireland,male,1995,Literature,"""for works of lyrical beauty and ethical depth which exalt everyday miracles and the living past"""
671,Kenzaburo,Oe,1935-01-31,Japan,male,1994,Literature,"""who with poetic force creates an imagined world where life and myth condense to form a disconcerting picture of the human predicament today"""
670,Toni,Morrison,1931-02-18,USA,female,1993,Literature,"""who in novels characterized by visionary force and poetic import gives life to an essential aspect of American reality"""
669,Derek,Walcott,1930-01-23,Saint Lucia,male,1992,Literature,"""for a poetic oeuvre of great luminosity sustained by a historical vision the outcome of a multicultural commitment"""
668,Nadine,Gordimer,1923-11-20,South Africa,female,1991,Literature,"""who through her magnificent epic writing has - in the words of Alfred Nobel - been of very great benefit to humanity"""
667,Octavio,Paz,1914-03-31,Mexico,male,1990,Literature,"""for impassioned writing with wide horizons characterized by sensuous intelligence and humanistic integrity"""
666,Camilo José,Cela,1916-05-11,Spain,male,1989,Literature,"""for a rich and intensive prose which with restrained compassion forms a challenging vision of man's vulnerability"""
665,Naguib,Mahfouz,1911-12-11,Egypt,male,1988,Literature,"""who through works rich in nuance - now clear-sightedly realistic now evocatively ambiguous - has formed an Arabian narrative art that applies to all mankind"""
664,Joseph,Brodsky,1940-05-24,USSR (now Russia),male,1987,Literature,"""for an all-embracing authorship imbued with clarity of thought and poetic intensity"""
663,Wole,Soyinka,1934-07-13,Nigeria,male,1986,Literature,"""who in a wide cultural perspective and with poetic overtones fashions the drama of existence"""
662,Claude,Simon,1913-10-10,Madagascar,male,1985,Literature,"""who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition"""
661,Jaroslav,Seifert,1901-09-23,Austria-Hungary (now Czech Republic),male,1984,Literature,"""for his poetry which endowed with freshness sensuality and rich inventiveness provides a liberating image of the indomitable spirit and versatility of man"""
660,William,Golding,1911-09-19,United Kingdom,male,1983,Literature,"""for his novels which with the perspicuity of realistic narrative art and the diversity and universality of myth illuminate the human condition in the world of today"""
659,Gabriel,García Márquez,1927-03-06,Colombia,male,1982,Literature,"""for his novels and short stories in which the fantastic and the realistic are combined in a richly composed world of imagination reflecting a continent's life and conflicts"""
658,Elias,Canetti,1905-07-25,Bulgaria,male,1981,Literature,"""for writings marked by a broad outlook a wealth of ideas and artistic power"""
657,Czesław,Miłosz,1911-06-30,Russian Empire (now Lithuania),male,1980,Literature,"""who with uncompromising clear-sightedness voices man's exposed condition in a world of severe conflicts"""
655,Odysseus,Elytis,1911-11-02,Crete (now Greece),male,1979,Literature,"""for his poetry which against the background of Greek tradition depicts with sensuous strength and intellectual clear-sightedness modern man's struggle for freedom and creativeness"""
654,Isaac Bashevis,Singer,1904-07-14,Russian Empire (now Poland),male,1978,Literature,"""for his impassioned narrative art which with roots in a Polish-Jewish cultural tradition brings universal human conditions to life"""
653,Vicente,Aleixandre,1898-04-26,Spain,male,1977,Literature,"""for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society at the same time representing the great renewal of the traditions of Spanish poetry between the wars"""
652,Saul,Bellow,1915-06-10,Canada,male,1976,Literature,"""for the human understanding and subtle analysis of contemporary culture that are combined in his work"""
651,Eugenio,Montale,1896-10-12,Italy,male,1975,Literature,"""for his distinctive poetry which with great artistic sensitivity has interpreted human values under the sign of an outlook on life with no illusions"""
650,Harry,Martinson,1904-05-06,Sweden,male,1974,Literature,"""for writings that catch the dewdrop and reflect the cosmos"""
649,Eyvind,Johnson,1900-07-29,Sweden,male,1974,Literature,"""for a narrative art far-seeing in lands and ages in the service of freedom"""
648,Patrick,White,1912-05-28,United Kingdom,male,1973,Literature,"""for an epic and psychological narrative art which has introduced a new continent into literature"""
647,Heinrich,Böll,1917-12-21,Germany,male,1972,Literature,"""for his writing which through its combination of a broad perspective on his time and a sensitive skill in characterization has contributed to a renewal of German literature"""
645,Pablo,Neruda,1904-07-12,Chile,male,1971,Literature,"""for a poetry that with the action of an elemental force brings alive a continent's destiny and dreams"""
644,Aleksandr,Solzhenitsyn,1918-12-11,Russia,male,1970,Literature,"""for the ethical force with which he has pursued the indispensable traditions of Russian literature"""
643,Samuel,Beckett,1906-04-13,Ireland,male,1969,Literature,"""for his writing which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation"""
642,Yasunari,Kawabata,1899-06-11,Japan,male,1968,Literature,"""for his narrative mastery which with great sensibility expresses the essence of the Japanese mind"""
641,Miguel Angel,Asturias,1899-10-19,Guatemala,male,1967,Literature,"""for his vivid literary achievement deep-rooted in the national traits and traditions of Indian peoples of Latin America"""
640,Nelly,Sachs,1891-12-10,Germany,female,1966,Literature,"""for her outstanding lyrical and dramatic writing which interprets Israel's destiny with touching strength"""
639,Shmuel,Agnon,1888-07-17,Austria-Hungary (now Ukraine),male,1966,Literature,"""for his profoundly characteristic narrative art with motifs from the life of the Jewish people"""
638,Mikhail,Sholokhov,1905-05-24,Russia,male,1965,Literature,"""for the artistic power and integrity with which in his epic of the Don he has given expression to a historic phase in the life of the Russian people"""
637,Jean-Paul,Sartre,1905-06-21,France,male,1964,Literature,"""for his work which rich in ideas and filled with the spirit of freedom and the quest for truth has exerted a far-reaching influence on our age"""
635,Giorgos,Seferis,1900-03-13,Ottoman Empire (now Turkey),male,1963,Literature,"""for his eminent lyrical writing inspired by a deep feeling for the Hellenic world of culture"""
634,John,Steinbeck,1902-02-27,USA,male,1962,Literature,"""for his realistic and imaginative writings combining as they do sympathetic humour and keen social perception"""
633,Ivo,Andrić,1892-10-10,Bosnia (now Bosnia and Herzegovina),male,1961,Literature,"""for the epic force with which he has traced themes and depicted human destinies drawn from the history of his country"""
631,Saint-John,Perse,1887-05-31,Guadeloupe France,male,1960,Literature,"""for the soaring flight and the evocative imagery of his poetry which in a visionary fashion reflects the conditions of our time"""
630,Salvatore,Quasimodo,1901-08-20,Italy,male,1959,Literature,"""for his lyrical poetry which with classical fire expresses the tragic experience of life in our own times"""
629,Boris,Pasternak,1890-02-10,Russia,male,1958,Literature,"""for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition"""
628,Albert,Camus,1913-11-07,French Algeria (now Algeria),male,1957,Literature,"""for his important literary production which with clear-sighted earnestness illuminates the problems of the human conscience in our times"""
627,Juan Ramón,Jiménez,1881-12-24,Spain,male,1956,Literature,"""for his lyrical poetry which in Spanish language constitutes an example of high spirit and artistical purity"""
626,Halldór,Laxness,1902-04-23,Iceland,male,1955,Literature,"""for his vivid epic power which has renewed the great narrative art of Iceland"""
625,Ernest,Hemingway,1899-07-21,USA,male,1954,Literature,"""for his mastery of the art of narrative most recently demonstrated in <I>The Old Man and the Sea</I> and for the influence that he has exerted on contemporary style"""
624,Winston,Churchill,1874-11-30,United Kingdom,male,1953,Literature,"""for his mastery of historical and biographical description as well as for brilliant oratory in defending exalted human values"""
623,François,Mauriac,1885-10-11,France,male,1952,Literature,"""for the deep spiritual insight and the artistic intensity with which he has in his novels penetrated the drama of human life"""
622,Pär,Lagerkvist,1891-05-23,Sweden,male,1951,Literature,"""for the artistic vigour and true independence of mind with which he endeavours in his poetry to find answers to the eternal questions confronting mankind"""
621,Bertrand,Russell,1872-05-18,United Kingdom,male,1950,Literature,"""in recognition of his varied and significant writings in which he champions humanitarian ideals and freedom of thought"""
620,William,Faulkner,1897-09-25,USA,male,1949,Literature,"""for his powerful and artistically unique contribution to the modern American novel"""
619,T.S.,Eliot,1888-09-26,USA,male,1948,Literature,"""for his outstanding pioneer contribution to present-day poetry"""
618,André,Gide,1869-11-22,France,male,1947,Literature,"""for his comprehensive and artistically significant writings in which human problems and conditions have been presented with a fearless love of truth and keen psychological insight"""
617,Hermann,Hesse,1877-07-02,Germany,male,1946,Literature,"""for his inspired writings which while growing in boldness and penetration exemplify the classical humanitarian ideals and high qualities of style"""
615,Gabriela,Mistral,1889-04-07,Chile,female,1945,Literature,"""for her lyric poetry which inspired by powerful emotions has made her name a symbol of the idealistic aspirations of the entire Latin American world"""
614,Johannes V.,Jensen,1873-01-20,Denmark,male,1944,Literature,"""for the rare strength and fertility of his poetic imagination with which is combined an intellectual curiosity of wide scope and a bold freshly creative style"""
613,Frans Eemil,Sillanpää,1888-09-16,Russian Empire (now Finland),male,1939,Literature,"""for his deep understanding of his country's peasantry and the exquisite art with which he has portrayed their way of life and their relationship with Nature"""
610,Pearl,Buck,1892-06-26,USA,female,1938,Literature,"""for her rich and truly epic descriptions of peasant life in China and for her biographical masterpieces"""
609,Roger,Martin du Gard,1881-03-23,France,male,1937,Literature,"""for the artistic power and truth with which he has depicted human conflict as well as some fundamental aspects of contemporary life in his novel-cycle <I>Les Thibault</I>"""
608,Eugene,O'Neill,1888-10-16,USA,male,1936,Literature,"""for the power honesty and deep-felt emotions of his dramatic works which embody an original concept of tragedy"""
607,Luigi,Pirandello,1867-06-28,Italy,male,1934,Literature,"""for his bold and ingenious revival of dramatic and scenic art"""
606,Ivan,Bunin,1870-10-22,Russia,male,1933,Literature,"""for the strict artistry with which he has carried on the classical Russian traditions in prose writing"""
605,John,Galsworthy,1867-08-14,United Kingdom,male,1932,Literature,"""for his distinguished art of narration which takes its highest form in <I>The Forsyte Saga</I>"""
604,Erik Axel,Karlfeldt,1864-07-20,Sweden,male,1931,Literature,"""The poetry of Erik Axel Karlfeldt"""
603,Sinclair,Lewis,1885-02-07,USA,male,1930,Literature,"""for his vigorous and graphic art of description and his ability to create with wit and humour new types of characters"""
602,Thomas,Mann,1875-06-06,Germany,male,1929,Literature,"""principally for his great novel <I>Buddenbrooks</I> which has won steadily increased recognition as one of the classic works of contemporary literature"""
601,Sigrid,Undset,1882-05-20,Denmark,female,1928,Literature,"""principally for her powerful descriptions of Northern life during the Middle Ages"""
600,Henri,Bergson,1859-10-18,France,male,1927,Literature,"""in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented"""
597,Grazia,Deledda,1871-09-27,Italy,female,1926,Literature,"""for her idealistically inspired writings which with plastic clarity picture the life on her native island and with depth and sympathy deal with human problems in general"""
